row,baseMean,log2FoldChange,lfcMLE,lfcSE,stat,pvalue,padj
comp76625_c0,38.334173113512854,-1.5744383963111734,-2.115287815903891,0.43116283219958373,-3.6516097370433163,2.6060169936458047e-4,0.032997809770893505
comp76999_c0,19.963202724183372,-2.0911160709688477,-2.899606454916049,0.43390913450926233,-4.819248788882573,1.4409976939231508e-6,5.40085935682397e-4
comp77193_c0,364.49403037380785,1.0299268024322512,1.143595037576548,0.28983507939840936,3.5534925743633212,3.801519293254155e-4,0.04361661523811196
comp77259_c0,40.281393079891956,-1.3945834331872404,-1.6393253438940598,0.3525403480496807,-3.955812266318841,7.627504352124662e-5,0.013374993500422082
comp77349_c0,41.447750447904824,1.3253074059444119,1.576173889583354,0.3596956801855265,3.6845241101056176,2.29130337320305e-4,0.029816499918955283
comp77938_c0,268.2845980007802,1.5537020335397713,1.716719314561352,0.28404827305880315,5.469852067074975,4.504113642317668e-8,2.8135696552344362e-5
comp77985_c0,97.62084323306428,1.3956623567088062,1.6581036426253812,0.3478757109552653,4.011956893674246,6.0217497382274496e-5,0.011087928612772273
comp78121_c0,201.45674766537562,1.0984175162350414,1.2074334220851075,0.2773377993017551,3.9605763044218767,7.476909575364709e-5,0.01323596634103626
comp78408_c0,127.1476199544074,1.0073898345793324,1.100853057953772,0.2760113071723633,3.649813643142665,2.6243063085808525e-4,0.033080381315788235
comp78744_c1,489.0865345835522,1.3216941538253504,1.4334054505219844,0.26174947167139967,5.0494625467080425,4.4305478765982923e-7,1.9160415509411998e-4
comp79239_c0,24.58648431331191,2.4446394979112607,4.6193094055218795,0.46848232847124266,5.218210697271418,1.806598856613183e-7,8.909384887613434e-5
comp79266_c0,75.51962560363569,1.2367711351031616,1.4476682836037746,0.33621575711383583,3.6785043798063755,2.346056630624594e-4,0.030113083053359514
comp79331_c0,34.016677957496924,2.4110405991379866,4.288901404270835,0.46690351679052516,5.163894707222119,2.4186378136293284e-7,1.1331318156853403e-4
comp79694_c0,326.4995957232925,-1.2212235751602578,-1.2846926331749504,0.21171489590359427,-5.7682458758893835,8.010088366667098e-9,6.433245256771775e-6
comp79781_c0,439.61928621924926,1.3767732385612377,1.5203448139346876,0.2856474826115311,4.81983326432319,1.436782518744176e-6,5.40085935682397e-4
comp79930_c0,34.147347560748734,-2.0602849102108505,-2.739609325682766,0.43350663871951484,-4.7526029042980475,2.0081450556257197e-6,7.056119689204872e-4
comp80133_c0,25.592847182919144,-2.386385475911608,-3.430962891566608,0.452915949179908,-5.2689367204502755,1.372162531862308e-7,7.012997958299905e-5
comp80250_c0,167.0345644019212,-1.7554490232867945,-2.0157162573824103,0.3343834538484258,-5.249808275748387,1.5225759562909777e-7,7.642787523453462e-5
comp80405_c0,20.038317498457562,1.805686109585656,3.362940462085932,0.47040451276377193,3.838581604960998,1.2374708793228247e-4,0.0190083641627129
comp80480_c0,65.12889904505897,-2.7691389510643214,-3.2456741785208254,0.3539419221203649,-7.82370998743297,5.128888989659952e-15,1.2014422458278438e-11
comp80519_c0,257.4401521390912,1.341642053203599,1.450523630022939,0.2531827019798747,5.299106308258947,1.1637086700787171e-7,6.057750132576433e-5
comp80827_c0,20.319411139655802,2.173991684355827,5.928087699554483,0.48833819675267087,4.451815767868125,8.514720580805482e-6,0.002393487955264421
comp81032_c0,81.74042292451483,2.308810238094603,3.7209010927883663,0.45579345519480857,5.065474749100566,4.073837791543008e-7,1.826172861863838e-4
comp81142_c0,121.49483561523788,1.1038420812707113,1.232904755473643,0.2962091359055237,3.7265632536829756,1.9410837613947768e-4,0.026487312880003482
comp81334_c0,229.5758420976019,1.643527641729954,1.8895842311405926,0.3250237326711083,5.0566388744081054,4.2671016593370306e-7,1.8741910569369363e-4
comp81393_c0,20.18829165260042,-2.063817983439703,-2.8189433370779895,0.44054504548869355,-4.684692302350884,2.8038081776332224e-6,9.611591204057303e-4
comp81573_c0,40.88277574507038,2.08579683578613,3.08370711722811,0.4364221027049555,4.779310724315535,1.7589717395116016e-6,6.505880999693568e-4
comp81633_c0,40.24804423367863,1.4255285119243255,1.7647844654377363,0.38191216017959323,3.732608333952955,1.895071480261795e-4,0.02611939705313715
comp81686_c0,545.4556573080787,1.0797372796404139,1.2141729076459424,0.29690270965835563,3.636670345255056,2.761850217654182e-4,0.034658754293865654
comp81717_c0,19.933489578692978,1.7143349974233846,3.606025182969821,0.4785511031036513,3.5823446781441644,3.4052408606231416e-4,0.04021904226559517
comp81719_c0,240.19528226966014,1.5738168316621384,1.86143286828296,0.3466250183221705,4.540401726569415,5.6147144735620945e-6,0.0017254678097617226
comp82116_c0,43.88262583164249,2.2498486823483335,2.985835873203128,0.4020148087941998,5.596432353068069,2.188076401290495e-8,1.5376706910068954e-5
comp82285_c0,135.53076017746662,1.467150432357669,1.835818301612534,0.38521568997017747,3.8086466116456794,1.397294877808657e-4,0.02100425615786168
comp82305_c0,174.62367471535902,1.4803206974030785,1.5992783654546892,0.2512004118359376,5.892986745459223,3.792768408684789e-9,3.553823998937647e-6
comp82856_c0,34.674380750438026,2.2275989724960112,3.7681850629295806,0.4511168557633593,4.9379643966674,7.894225011386178e-7,3.263333309853904e-4
comp83038_c0,480.5339067251407,1.6833257660717078,2.468434943180223,0.44613688216582686,3.7731150087833893,1.6122192251544448e-4,0.02324076021491869
comp83048_c0,89.95384646935061,2.4328991803529116,3.242742116556469,0.41021711376437914,5.9307598311228,3.0153600146166125e-9,3.0272060718168922e-6
comp83126_c0,559.8363760015588,1.053849266275585,1.1498765542025877,0.27356062679782683,3.852342636480451,1.1699316140053828e-4,0.018654983413509674
comp83143_c0,84.62964314905025,-1.2884565539243533,-1.4357128511341695,0.2968238319941425,-4.340812344036377,1.4195692146189632e-5,0.003562865234190987
comp83315_c0,86.58318609452682,2.5057312092049084,3.3741466584198303,0.4112400381689382,6.0931110218785385,1.107372047598377e-9,1.1528973428885324e-6
comp83379_c0,232.11736189013777,-1.1923844857162016,-1.3863253320074866,0.3393825325038958,-3.513393800556056,4.424212330283433e-4,0.049342936069484374
comp83584_c0,71.50593675908397,1.5390206710989056,1.9196581517908358,0.38554075889467804,3.991849462327108,6.555998718905899e-5,0.01188962090248031
comp83626_c0,239.88302494524734,1.0497316090261162,1.1701448696720897,0.29057329028900025,3.6126225090477773,3.031158197266632e-4,0.03723051126159063
comp83654_c0,30.469748954509342,2.34982553256113,5.508999108537204,0.49229721307285246,4.773184714765776,1.8133533329476111e-6,6.535046434507351e-4
comp83766_c0,298.59018470746275,2.269457152016553,2.5026282088122023,0.27721498264477823,8.186632375944209,2.68637157975001e-16,8.390433900752531e-13
comp83816_c0,37.14189574531934,-2.784939869729386,-3.5456709079139666,0.40752863506338255,-6.833728062559939,8.273579484630948e-12,1.2920573295165331e-8
comp84076_c0,74.65607003505049,1.6361997950255356,2.2713269177112325,0.42404001025068305,3.8585976687866093,1.1403949339839051e-4,0.01831800091102147
comp84153_c0,225.94474067194332,1.282701813734302,1.3799518506417656,0.24132375338531703,5.315273758759406,1.0649709429093423e-7,5.715992816948965e-5
comp84216_c0,46.86884350887033,2.5818993582477714,3.78530342160958,0.43673288366386737,5.911850137291098,3.382862560282107e-9,3.27904367481138e-6
comp84741_c0,277.0135866049572,1.280799051622546,1.3731632011531485,0.2376121929176971,5.390291785515328,7.034337510602798e-8,4.207132498362653e-5
comp84748_c0,319.98707677166163,1.2194772408151393,1.3835587052927238,0.32084588288196003,3.8008193524608447,1.4421841704886337e-4,0.021404164944549813
comp84852_c0,151.23848241938748,1.5077043573558118,1.8436213491592708,0.37165162588249595,4.05676782329616,4.9756499718384446e-5,0.00981370938555857
comp84967_c0,47.237199546721,1.5257930137425928,1.884243663531237,0.35851466993246006,4.255873306467582,2.0823460390525867e-5,0.0049605717930312045
comp84981_c0,658.4687271082446,-1.2548471480083945,-1.376695730041488,0.28218612238650387,-4.4468776047379786,8.712744685147549e-6,0.0024011299323480153
comp85197_c0,71.04513883826407,1.610368770745836,2.0269577027353014,0.3887142762545618,4.142808404832642,3.430785506455427e-5,0.007251081247102411
comp85227_c0,60.562117964352744,-1.1929726733915218,-1.343994884910937,0.31017768440526505,-3.846094459306215,1.2001551073780399e-4,0.01884712852983056
comp85249_c0,403.45559014343524,1.9920358716355329,2.1596321295967584,0.2545465570163465,7.825821315303071,5.043532664830833e-15,1.2014422458278438e-11
comp85260_c0,56.31251532046385,2.8678299793536604,6.185968417798431,0.4592078074742404,6.245168162813812,4.233443995538334e-10,5.174004813677503e-7
comp85361_c0,240.4948905811657,-1.4552345456311928,-1.5255154273172862,0.20760534607683326,-7.009619805708764,2.389665910090798e-12,4.198344295790771e-9
comp85641_c0,545.3027909388521,1.436529411450125,1.6003443519673923,0.2965819223722812,4.84361757439463,1.2749621814511984e-6,5.04777280571735e-4
comp85664_c0,1423.536892798301,1.4140830701042457,1.738841097937593,0.37881196402298595,3.7329419458843716,1.8925622723930027e-4,0.02611939705313715
comp85990_c0,195.35022216129394,1.1046817956753177,1.2064625154316189,0.25785878385438543,4.284057262517529,1.8351564787244775e-5,0.004525109527802198
comp86153_c0,175.84556175244737,1.5090496913289329,1.8159696244944974,0.3663113250155137,4.11958241057664,3.79559655835355e-5,0.007903275500393948
comp86209_c0,37.05734557701348,1.346024206112661,1.647612449029653,0.3712220347618131,3.6259275583581925,2.879260691958412e-4,0.03565463350262157
comp86259_c0,200.00685813682057,1.3239982991268513,1.451367969966639,0.2875524346992085,4.604371722714875,4.137129283415156e-6,0.001336720737434483
comp86284_c0,5030.913533254569,1.1789949209923785,1.2278746252338075,0.1918029811618999,6.146906131751909,7.900885347413932e-10,8.542072581377141e-7
comp86366_c0,1203.1281783751035,1.3268715363474077,1.3975091702917346,0.21476825235339597,6.178154926567418,6.485505706310999e-10,7.292302616176088e-7
comp86573_c0,36.270520638781875,1.520476162116789,2.0434654326246107,0.4097310645513085,3.7109125806261334,2.065134172175631e-4,0.02751228510893696
